Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13A1_061_Line_Y_500m,MOD13A1_061_Sample_X_500m,MOD13A1_061__500m_16_days_EVI,MOD13A1_061__500m_16_days_VI_Quality,MOD13A1_061__500m_16_days_pixel_reliability,MOD13A1_061__500m_16_days_VI_Quality_bitmask,MOD13A1_061__500m_16_days_VI_Quality_MODLAND,MOD13A1_061__500m_16_days_VI_Quality_MODLAND_Description,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness_Description,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow_Description,MOD13A1_061__500m_16_days_pixel_reliability_bitmask,MOD13A1_061__500m_16_days_pixel_reliability_MODLAND,MOD13A1_061__500m_16_days_pixel_reliability_MODLAND_Description
AbuDhabi,2,24.0,55.0,2023-12-03,h23v06,1439.0,58.0,0.0678,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2023-12-19,h23v06,1439.0,58.0,0.0725,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-01-01,h23v06,1439.0,58.0,0.066,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-01-17,h23v06,1439.0,58.0,0.0623,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-02-02,h23v06,1439.0,58.0,0.0674,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-02-18,h23v06,1439.0,58.0,0.0737,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-03-05,h23v06,1439.0,58.0,0.0766,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-03-21,h23v06,1439.0,58.0,0.0839,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-04-06,h23v06,1439.0,58.0,0.0789,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-04-22,h23v06,1439.0,58.0,0.0723,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-05-08,h23v06,1439.0,58.0,0.0762,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-05-24,h23v06,1439.0,58.0,0.0727,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-06-09,h23v06,1439.0,58.0,0.0842,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-06-25,h23v06,1439.0,58.0,0.0794,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-07-11,h23v06,1439.0,58.0,0.0792,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-07-27,h23v06,1439.0,58.0,0.0725,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-08-12,h23v06,1439.0,58.0,0.0749,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-08-28,h23v06,1439.0,58.0,0.0713,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-09-13,h23v06,1439.0,58.0,0.0695,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-09-29,h23v06,1439.0,58.0,0.068,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-10-15,h23v06,1439.0,58.0,0.0718,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-10-31,h23v06,1439.0,58.0,0.0625,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-11-16,h23v06,1439.0,58.0,0.0632,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-12-02,h23v06,1439.0,58.0,0.0721,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2024-12-18,h23v06,1439.0,58.0,0.0637,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-01-01,h23v06,1439.0,58.0,0.0724,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-01-17,h23v06,1439.0,58.0,0.0708,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-02-02,h23v06,1439.0,58.0,0.0685,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-02-18,h23v06,1439.0,58.0,0.0729,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-03-06,h23v06,1439.0,58.0,0.0812,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-03-22,h23v06,1439.0,58.0,0.0692,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-04-07,h23v06,1439.0,58.0,0.0785,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-04-23,h23v06,1439.0,58.0,0.071,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-05-09,h23v06,1439.0,58.0,0.0732,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-05-25,h23v06,1439.0,58.0,0.0705,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-06-10,h23v06,1439.0,58.0,0.0712,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-06-26,h23v06,1439.0,58.0,0.0747,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-07-12,h23v06,1439.0,58.0,0.0669,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-07-28,h23v06,1439.0,58.0,0.0663,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-08-13,h23v06,1439.0,58.0,0.0739,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-08-29,h23v06,1439.0,58.0,0.0687,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,2,24.0,55.0,2025-09-14,h23v06,1439.0,58.0,0.0649,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
AbuDhabi,3,26.5,55.0,2019-08-29,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2019-09-14,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2019-09-30,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2019-10-16,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2019-11-01,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2019-11-17,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2019-12-03,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2019-12-19,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-01-01,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-01-17,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-02-02,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-02-18,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-03-05,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-03-21,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-04-06,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-04-22,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-05-08,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-05-24,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-06-09,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-06-25,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-07-11,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
AbuDhabi,3,26.5,55.0,2020-07-27,h22v06,839.0,2213.0,-3000.0,51199.0,-1.0,0b1100011111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b000,Shallow ocean,0b1,Yes,0b1,Yes,-0b0000000000000000000000000000001,0b11111111111111111111111111111111,
